sample_index,s1_x_g,s1_y_g,s1_z_g,s1_x_v,s1_y_v,s1_z_v,s2_x_g,s2_y_g,s2_z_g,s2_x_v,s2_y_v,s2_z_v
9200,0.9803,0.0000,-0.0575,1.9441,1.6500,1.6327,0.9869,0.0000,0.3269,1.9461,1.6500,1.7481
9201,1.0080,0.0000,-0.0613,1.9524,1.6500,1.6316,1.0109,0.0000,0.3461,1.9533,1.6500,1.7538
9202,1.0018,0.0000,-0.0716,1.9505,1.6500,1.6285,1.0197,0.0000,0.3369,1.9559,1.6500,1.7511
9203,0.9831,0.0000,-0.0452,1.9449,1.6500,1.6364,1.0110,0.0000,0.3285,1.9533,1.6500,1.7486
9204,0.9871,0.0000,-0.0654,1.9461,1.6500,1.6304,0.9805,0.0000,0.3417,1.9442,1.6500,1.7525
9205,0.9903,0.0000,-0.0790,1.9471,1.6500,1.6263,1.0012,0.0000,0.3575,1.9504,1.6500,1.7573
9206,0.9933,0.0000,-0.0583,1.9480,1.6500,1.6325,1.0174,0.0000,0.3456,1.9552,1.6500,1.7537
9207,1.0195,0.0000,-0.0485,1.9558,1.6500,1.6355,0.9927,0.0000,0.3220,1.9478,1.6500,1.7466
9208,0.9805,0.0000,-0.0420,1.9442,1.6500,1.6374,1.0137,0.0000,0.3260,1.9541,1.6500,1.7478
9209,1.0072,0.0000,-0.0612,1.9522,1.6500,1.6316,0.9962,0.0000,0.3539,1.9489,1.6500,1.7562
9210,0.9919,0.0000,-0.0590,1.9476,1.6500,1.6323,1.0026,0.0000,0.3506,1.9508,1.6500,1.7552
9211,0.9834,0.0000,-0.0501,1.9450,1.6500,1.6350,0.9962,0.0000,0.3254,1.9488,1.6500,1.7476
9212,1.0017,0.0000,-0.0546,1.9505,1.6500,1.6336,1.0013,0.0000,0.3557,1.9504,1.6500,1.7567
9213,0.9836,0.0000,-0.0420,1.9451,1.6500,1.6374,1.0045,0.0000,0.3397,1.9514,1.6500,1.7519
9214,1.0113,0.0000,-0.0495,1.9534,1.6500,1.6352,1.0103,0.0000,0.3403,1.9531,1.6500,1.7521
9215,1.0151,0.0000,-0.0710,1.9545,1.6500,1.6287,0.9913,0.0000,0.3471,1.9474,1.6500,1.7541
9216,1.0032,0.0000,-0.0753,1.9510,1.6500,1.6274,1.0053,0.0000,0.3390,1.9516,1.6500,1.7517
9217,1.0156,0.0000,-0.0611,1.9547,1.6500,1.6317,1.0174,0.0000,0.3299,1.9552,1.6500,1.7490
9218,0.9887,0.0000,-0.0418,1.9466,1.6500,1.6375,0.9893,0.0000,0.3560,1.9468,1.6500,1.7568
9219,0.9856,0.0000,-0.0659,1.9457,1.6500,1.6302,0.9968,0.0000,0.3364,1.9490,1.6500,1.7509
9220,1.0079,0.0000,-0.0781,1.9524,1.6500,1.6266,0.9887,0.0000,0.3450,1.9466,1.6500,1.7535
9221,1.0092,0.0000,-0.0695,1.9528,1.6500,1.6291,0.9958,0.0000,0.3484,1.9487,1.6500,1.7545
9222,1.0114,0.0000,-0.0666,1.9534,1.6500,1.6300,0.9837,0.0000,0.3295,1.9451,1.6500,1.7488
9223,0.9953,0.0000,-0.0489,1.9486,1.6500,1.6353,1.0051,0.0000,0.3586,1.9515,1.6500,1.7576
9224,0.9858,0.0000,-0.0681,1.9457,1.6500,1.6296,0.9973,0.0000,0.3274,1.9492,1.6500,1.7482
9225,1.0176,0.0000,-0.0555,1.9553,1.6500,1.6333,0.9963,0.0000,0.3245,1.9489,1.6500,1.7474
9226,0.9963,0.0000,-0.0569,1.9489,1.6500,1.6329,1.0012,0.0000,0.3543,1.9504,1.6500,1.7563
9227,0.9919,0.0000,-0.0755,1.9476,1.6500,1.6274,0.9914,0.0000,0.3530,1.9474,1.6500,1.7559
9228,0.9951,0.0000,-0.0660,1.9485,1.6500,1.6302,1.0071,0.0000,0.3220,1.9521,1.6500,1.7466
9229,1.0157,0.0000,-0.0743,1.9547,1.6500,1.6277,0.9962,0.0000,0.3206,1.9489,1.6500,1.7462
9230,1.0099,0.0000,-0.0568,1.9530,1.6500,1.6330,1.0025,0.0000,0.3328,1.9508,1.6500,1.7498
9231,1.0154,0.0000,-0.0574,1.9546,1.6500,1.6328,0.9868,0.0000,0.3355,1.9460,1.6500,1.7506
9232,0.9939,0.0000,-0.0789,1.9482,1.6500,1.6263,1.0104,0.0000,0.3408,1.9531,1.6500,1.7522
9233,1.0047,0.0000,-0.0613,1.9514,1.6500,1.6316,0.9802,0.0000,0.3297,1.9441,1.6500,1.7489
9234,0.9848,0.0000,-0.0492,1.9455,1.6500,1.6352,1.0088,0.0000,0.3410,1.9526,1.6500,1.7523
9235,0.9805,0.0000,-0.0755,1.9441,1.6500,1.6274,1.0051,0.0000,0.3548,1.9515,1.6500,1.7564
9236,0.9897,0.0000,-0.0717,1.9469,1.6500,1.6285,0.9940,0.0000,0.3409,1.9482,1.6500,1.7523
9237,0.9869,0.0000,-0.0643,1.9461,1.6500,1.6307,0.9836,0.0000,0.3519,1.9451,1.6500,1.7556
9238,1.0172,0.0000,-0.0585,1.9552,1.6500,1.6324,1.0137,0.0000,0.3555,1.9541,1.6500,1.7567
9239,0.9945,0.0000,-0.0611,1.9484,1.6500,1.6317,0.9846,0.0000,0.3409,1.9454,1.6500,1.7523
9240,0.9803,0.0000,-0.0495,1.9441,1.6500,1.6351,0.9858,0.0000,0.3537,1.9457,1.6500,1.7561
9241,1.0075,0.0000,-0.0699,1.9522,1.6500,1.6290,0.9971,0.0000,0.3414,1.9491,1.6500,1.7524
9242,0.9883,0.0000,-0.0442,1.9465,1.6500,1.6367,1.0014,0.0000,0.3524,1.9504,1.6500,1.7557
9243,1.0053,0.0000,-0.0672,1.9516,1.6500,1.6298,0.9963,0.0000,0.3279,1.9489,1.6500,1.7484
9244,0.9839,0.0000,-0.0701,1.9452,1.6500,1.6290,0.9958,0.0000,0.3302,1.9487,1.6500,1.7491
9245,1.0165,0.0000,-0.0674,1.9549,1.6500,1.6298,1.0057,0.0000,0.3453,1.9517,1.6500,1.7536
9246,1.0110,0.0000,-0.0730,1.9533,1.6500,1.6281,0.9866,0.0000,0.3594,1.9460,1.6500,1.7578
9247,1.0048,0.0000,-0.0577,1.9515,1.6500,1.6327,1.0067,0.0000,0.3339,1.9520,1.6500,1.7502
9248,1.0192,0.0000,-0.0775,1.9558,1.6500,1.6268,1.0035,0.0000,0.3563,1.9510,1.6500,1.7569
9249,1.0084,0.0000,-0.0601,1.9525,1.6500,1.6320,1.0170,0.0000,0.3499,1.9551,1.6500,1.7550
9250,0.9966,0.0000,-0.0649,1.9490,1.6500,1.6305,1.0161,0.0000,0.3333,1.9548,1.6500,1.7500
9251,1.0130,0.0000,-0.0585,1.9539,1.6500,1.6325,0.9835,0.0000,0.3314,1.9450,1.6500,1.7494
9252,1.0046,0.0000,-0.0475,1.9514,1.6500,1.6358,1.0109,0.0000,0.3275,1.9533,1.6500,1.7482
9253,0.9822,0.0000,-0.0701,1.9446,1.6500,1.6290,0.9809,0.0000,0.3477,1.9443,1.6500,1.7543
9254,0.9889,0.0000,-0.0728,1.9467,1.6500,1.6282,0.9872,0.0000,0.3591,1.9462,1.6500,1.7577
9255,0.9957,0.0000,-0.0523,1.9487,1.6500,1.6343,1.0014,0.0000,0.3415,1.9504,1.6500,1.7524
9256,1.0145,0.0000,-0.0578,1.9543,1.6500,1.6327,0.9997,0.0000,0.3237,1.9499,1.6500,1.7471
9257,0.9876,0.0000,-0.0651,1.9463,1.6500,1.6305,0.9852,0.0000,0.3463,1.9456,1.6500,1.7539
9258,1.0137,0.0000,-0.0705,1.9541,1.6500,1.6289,1.0158,0.0000,0.3254,1.9547,1.6500,1.7476
9259,0.9908,0.0000,-0.0690,1.9472,1.6500,1.6293,0.9871,0.0000,0.3322,1.9461,1.6500,1.7497
9260,1.0018,0.0000,-0.0725,1.9506,1.6500,1.6282,1.0160,0.0000,0.3585,1.9548,1.6500,1.7575
9261,0.9824,0.0000,-0.0661,1.9447,1.6500,1.6302,0.9919,0.0000,0.3583,1.9476,1.6500,1.7575
9262,0.9850,0.0000,-0.0514,1.9455,1.6500,1.6346,1.0008,0.0000,0.3301,1.9502,1.6500,1.7490
9263,1.0188,0.0000,-0.0603,1.9556,1.6500,1.6319,1.0109,0.0000,0.3448,1.9533,1.6500,1.7534
9264,0.9828,0.0000,-0.0584,1.9448,1.6500,1.6325,0.9922,0.0000,0.3392,1.9477,1.6500,1.7518
9265,0.9809,0.0000,-0.0781,1.9443,1.6500,1.6266,1.0037,0.0000,0.3240,1.9511,1.6500,1.7472
9266,0.9830,0.0000,-0.0778,1.9449,1.6500,1.6267,1.0155,0.0000,0.3582,1.9547,1.6500,1.7575
9267,1.0028,0.0000,-0.0652,1.9508,1.6500,1.6304,1.0010,0.0000,0.3509,1.9503,1.6500,1.7553
9268,1.0084,0.0000,-0.0752,1.9525,1.6500,1.6275,1.0011,0.0000,0.3582,1.9503,1.6500,1.7575
9269,1.0019,0.0000,-0.0543,1.9506,1.6500,1.6337,1.0144,0.0000,0.3501,1.9543,1.6500,1.7550
9270,1.0084,0.0000,-0.0555,1.9525,1.6500,1.6334,1.0046,0.0000,0.3398,1.9514,1.6500,1.7519
9271,1.0127,0.0000,-0.0615,1.9538,1.6500,1.6315,1.0145,0.0000,0.3572,1.9543,1.6500,1.7572
9272,1.0172,0.0000,-0.0577,1.9552,1.6500,1.6327,0.9903,0.0000,0.3435,1.9471,1.6500,1.7530
9273,0.9978,0.0000,-0.0795,1.9494,1.6500,1.6261,1.0152,0.0000,0.3247,1.9546,1.6500,1.7474
9274,0.9915,0.0000,-0.0690,1.9475,1.6500,1.6293,0.9914,0.0000,0.3201,1.9474,1.6500,1.7460
9275,0.9986,0.0000,-0.0567,1.9496,1.6500,1.6330,0.9881,0.0000,0.3449,1.9464,1.6500,1.7535
9276,0.9821,0.0000,-0.0731,1.9446,1.6500,1.6281,1.0152,0.0000,0.3397,1.9546,1.6500,1.7519
9277,1.0141,0.0000,-0.0665,1.9542,1.6500,1.6301,0.9966,0.0000,0.3543,1.9490,1.6500,1.7563
9278,0.9928,0.0000,-0.0407,1.9478,1.6500,1.6378,1.0018,0.0000,0.3217,1.9505,1.6500,1.7465
9279,1.0001,0.0000,-0.0667,1.9500,1.6500,1.6300,0.9885,0.0000,0.3372,1.9465,1.6500,1.7512
9280,1.0091,0.0000,-0.0691,1.9527,1.6500,1.6293,0.9985,0.0000,0.3505,1.9496,1.6500,1.7551
9281,0.9923,0.0000,-0.0724,1.9477,1.6500,1.6283,0.9936,0.0000,0.3458,1.9481,1.6500,1.7537
9282,1.0181,0.0000,-0.0616,1.9554,1.6500,1.6315,1.0073,0.0000,0.3598,1.9522,1.6500,1.7579
9283,0.9899,0.0000,-0.0472,1.9470,1.6500,1.6358,1.0014,0.0000,0.3469,1.9504,1.6500,1.7541
9284,0.9908,0.0000,-0.0600,1.9473,1.6500,1.6320,0.9876,0.0000,0.3443,1.9463,1.6500,1.7533
9285,1.0188,0.0000,-0.0406,1.9556,1.6500,1.6378,1.0171,0.0000,0.3261,1.9551,1.6500,1.7478
9286,1.0167,0.0000,-0.0532,1.9550,1.6500,1.6340,0.9956,0.0000,0.3238,1.9487,1.6500,1.7471
9287,1.0117,0.0000,-0.0745,1.9535,1.6500,1.6277,0.9880,0.0000,0.3493,1.9464,1.6500,1.7548
9288,0.9812,0.0000,-0.0427,1.9444,1.6500,1.6372,1.0193,0.0000,0.3496,1.9558,1.6500,1.7549
9289,0.9837,0.0000,-0.0598,1.9451,1.6500,1.6320,1.0148,0.0000,0.3254,1.9545,1.6500,1.7476
9290,0.9851,0.0000,-0.0781,1.9455,1.6500,1.6266,1.0136,0.0000,0.3441,1.9541,1.6500,1.7532
9291,1.0106,0.0000,-0.0508,1.9532,1.6500,1.6348,1.0125,0.0000,0.3217,1.9537,1.6500,1.7465
9292,1.0084,0.0000,-0.0718,1.9525,1.6500,1.6285,1.0027,0.0000,0.3304,1.9508,1.6500,1.7491
9293,0.9812,0.0000,-0.0475,1.9444,1.6500,1.6357,0.9818,0.0000,0.3413,1.9445,1.6500,1.7524
9294,1.0142,0.0000,-0.0628,1.9543,1.6500,1.6312,1.0169,0.0000,0.3593,1.9551,1.6500,1.7578
9295,0.9970,0.0000,-0.0596,1.9491,1.6500,1.6321,1.0009,0.0000,0.3379,1.9503,1.6500,1.7514
9296,0.9831,0.0000,-0.0678,1.9449,1.6500,1.6297,1.0027,0.0000,0.3556,1.9508,1.6500,1.7567
9297,0.9822,0.0000,-0.0441,1.9447,1.6500,1.6368,1.0090,0.0000,0.3414,1.9527,1.6500,1.7524
9298,0.9836,0.0000,-0.0722,1.9451,1.6500,1.6283,1.0140,0.0000,0.3211,1.9542,1.6500,1.7463
9299,1.0085,0.0000,-0.0674,1.9526,1.6500,1.6298,1.0078,0.0000,0.3575,1.9523,1.6500,1.7573
9300,1.0189,0.0000,-0.0464,1.9557,1.6500,1.6361,0.9935,0.0000,0.3415,1.9480,1.6500,1.7525
9301,0.9884,0.0000,-0.0556,1.9465,1.6500,1.6333,0.9883,0.0000,0.3286,1.9465,1.6500,1.7486
9302,0.9955,0.0000,-0.0435,1.9487,1.6500,1.6370,0.9807,0.0000,0.3481,1.9442,1.6500,1.7544
9303,1.0113,0.0000,-0.0427,1.9534,1.6500,1.6372,1.0097,0.0000,0.3409,1.9529,1.6500,1.7523
9304,0.9930,0.0000,-0.0566,1.9479,1.6500,1.6330,0.9802,0.0000,0.3209,1.9441,1.6500,1.7463
9305,0.9927,0.0000,-0.0634,1.9478,1.6500,1.6310,0.9982,0.0000,0.3597,1.9495,1.6500,1.7579
9306,0.9927,0.0000,-0.0772,1.9478,1.6500,1.6268,0.9808,0.0000,0.3378,1.9442,1.6500,1.7513
9307,1.0046,0.0000,-0.0449,1.9514,1.6500,1.6365,1.0083,0.0000,0.3377,1.9525,1.6500,1.7513
9308,1.0109,0.0000,-0.0408,1.9533,1.6500,1.6378,0.9841,0.0000,0.3481,1.9452,1.6500,1.7544
9309,1.0039,0.0000,-0.0704,1.9512,1.6500,1.6289,0.9836,0.0000,0.3428,1.9451,1.6500,1.7528
9310,1.0196,0.0000,-0.0415,1.9559,1.6500,1.6375,1.0012,0.0000,0.3376,1.9504,1.6500,1.7513
9311,0.9812,0.0000,-0.0465,1.9444,1.6500,1.6361,0.9844,0.0000,0.3552,1.9453,1.6500,1.7566
9312,1.0186,0.0000,-0.0600,1.9556,1.6500,1.6320,0.9827,0.0000,0.3242,1.9448,1.6500,1.7473
9313,1.0196,0.0000,-0.0551,1.9559,1.6500,1.6335,1.0163,0.0000,0.3505,1.9549,1.6500,1.7551
9314,0.9989,0.0000,-0.0630,1.9497,1.6500,1.6311,0.9871,0.0000,0.3578,1.9461,1.6500,1.7573
9315,0.9998,0.0000,-0.0765,1.9500,1.6500,1.6271,1.0024,0.0000,0.3303,1.9507,1.6500,1.7491
9316,0.9961,0.0000,-0.0469,1.9488,1.6500,1.6359,0.9890,0.0000,0.3313,1.9467,1.6500,1.7494
9317,0.9970,0.0000,-0.0713,1.9491,1.6500,1.6286,1.0013,0.0000,0.3333,1.9504,1.6500,1.7500
9318,1.0016,0.0000,-0.0760,1.9505,1.6500,1.6272,0.9962,0.0000,0.3398,1.9489,1.6500,1.7519
9319,0.9919,0.0000,-0.0712,1.9476,1.6500,1.6287,0.9978,0.0000,0.3312,1.9493,1.6500,1.7494
9320,1.0153,0.0000,-0.0760,1.9546,1.6500,1.6272,0.9934,0.0000,0.3578,1.9480,1.6500,1.7573
9321,1.0111,0.0000,-0.0597,1.9533,1.6500,1.6321,0.9804,0.0000,0.3581,1.9441,1.6500,1.7574
9322,0.9922,0.0000,-0.0662,1.9477,1.6500,1.6301,0.9878,0.0000,0.3518,1.9463,1.6500,1.7555
9323,1.0075,0.0000,-0.0489,1.9523,1.6500,1.6353,1.0133,0.0000,0.3322,1.9540,1.6500,1.7497
9324,0.9966,0.0000,-0.0728,1.9490,1.6500,1.6282,0.9909,0.0000,0.3326,1.9473,1.6500,1.7498
9325,0.9932,0.0000,-0.0418,1.9479,1.6500,1.6375,0.9920,0.0000,0.3562,1.9476,1.6500,1.7569
9326,0.9905,0.0000,-0.0544,1.9472,1.6500,1.6337,1.0077,0.0000,0.3342,1.9523,1.6500,1.7503
9327,0.9835,0.0000,-0.0680,1.9450,1.6500,1.6296,0.9948,0.0000,0.3458,1.9484,1.6500,1.7537
9328,1.0053,0.0000,-0.0690,1.9516,1.6500,1.6293,1.0195,0.0000,0.3423,1.9558,1.6500,1.7527
9329,1.0020,0.0000,-0.0542,1.9506,1.6500,1.6337,1.0084,0.0000,0.3556,1.9525,1.6500,1.7567
9330,1.0160,0.0000,-0.0736,1.9548,1.6500,1.6279,0.9995,0.0000,0.3438,1.9498,1.6500,1.7531
9331,1.0065,0.0000,-0.0568,1.9519,1.6500,1.6330,0.9847,0.0000,0.3230,1.9454,1.6500,1.7469
9332,1.0039,0.0000,-0.0502,1.9512,1.6500,1.6350,0.9834,0.0000,0.3524,1.9450,1.6500,1.7557
9333,0.9863,0.0000,-0.0653,1.9459,1.6500,1.6304,0.9806,0.0000,0.3223,1.9442,1.6500,1.7467
9334,1.0059,0.0000,-0.0656,1.9518,1.6500,1.6303,1.0097,0.0000,0.3470,1.9529,1.6500,1.7541
9335,1.0119,0.0000,-0.0428,1.9536,1.6500,1.6372,0.9896,0.0000,0.3251,1.9469,1.6500,1.7475
9336,1.0134,0.0000,-0.0771,1.9540,1.6500,1.6269,1.0011,0.0000,0.3433,1.9503,1.6500,1.7530
9337,1.0136,0.0000,-0.0529,1.9541,1.6500,1.6341,0.9994,0.0000,0.3227,1.9498,1.6500,1.7468
9338,0.9957,0.0000,-0.0538,1.9487,1.6500,1.6339,0.9881,0.0000,0.3586,1.9464,1.6500,1.7576
9339,0.9945,0.0000,-0.0517,1.9484,1.6500,1.6345,0.9951,0.0000,0.3350,1.9485,1.6500,1.7505
9340,0.9969,0.0000,-0.0686,1.9491,1.6500,1.6294,0.9841,0.0000,0.3445,1.9452,1.6500,1.7533
9341,1.0037,0.0000,-0.0650,1.9511,1.6500,1.6305,0.9961,0.0000,0.3310,1.9488,1.6500,1.7493
9342,0.9831,0.0000,-0.0563,1.9449,1.6500,1.6331,0.9963,0.0000,0.3506,1.9489,1.6500,1.7552
9343,0.9938,0.0000,-0.0635,1.9481,1.6500,1.6309,0.9802,0.0000,0.3456,1.9441,1.6500,1.7537
9344,1.0007,0.0000,-0.0431,1.9502,1.6500,1.6371,1.0122,0.0000,0.3356,1.9537,1.6500,1.7507
9345,1.0009,0.0000,-0.0554,1.9503,1.6500,1.6334,0.9979,0.0000,0.3236,1.9494,1.6500,1.7471
9346,0.9911,0.0000,-0.0443,1.9473,1.6500,1.6367,0.9896,0.0000,0.3519,1.9469,1.6500,1.7556
9347,1.0093,0.0000,-0.0725,1.9528,1.6500,1.6283,0.9984,0.0000,0.3343,1.9495,1.6500,1.7503
9348,0.9963,0.0000,-0.0585,1.9489,1.6500,1.6325,0.9999,0.0000,0.3312,1.9500,1.6500,1.7494
9349,1.0153,0.0000,-0.0665,1.9546,1.6500,1.6300,1.0183,0.0000,0.3344,1.9555,1.6500,1.7503
9350,0.9941,0.0000,-0.0784,1.9482,1.6500,1.6265,0.9975,0.0000,0.3237,1.9492,1.6500,1.7471
9351,1.0184,0.0000,-0.0791,1.9555,1.6500,1.6263,1.0191,0.0000,0.3412,1.9557,1.6500,1.7524
9352,1.0196,0.0000,-0.0612,1.9559,1.6500,1.6316,0.9987,0.0000,0.3439,1.9496,1.6500,1.7532
9353,0.9859,0.0000,-0.0491,1.9458,1.6500,1.6353,1.0160,0.0000,0.3396,1.9548,1.6500,1.7519
9354,1.0113,0.0000,-0.0440,1.9534,1.6500,1.6368,1.0019,0.0000,0.3460,1.9506,1.6500,1.7538
9355,0.9924,0.0000,-0.0491,1.9477,1.6500,1.6353,1.0025,0.0000,0.3400,1.9507,1.6500,1.7520
9356,1.0132,0.0000,-0.0793,1.9540,1.6500,1.6262,1.0064,0.0000,0.3565,1.9519,1.6500,1.7570
9357,0.9983,0.0000,-0.0437,1.9495,1.6500,1.6369,0.9816,0.0000,0.3311,1.9445,1.6500,1.7493
9358,1.0114,0.0000,-0.0422,1.9534,1.6500,1.6373,1.0162,0.0000,0.3499,1.9549,1.6500,1.7550
9359,0.9966,0.0000,-0.0639,1.9490,1.6500,1.6308,0.9851,0.0000,0.3352,1.9455,1.6500,1.7506
9360,1.0141,0.0000,-0.0612,1.9542,1.6500,1.6316,0.9814,0.0000,0.3367,1.9444,1.6500,1.7510
9361,0.9967,0.0000,-0.0544,1.9490,1.6500,1.6337,0.9877,0.0000,0.3417,1.9463,1.6500,1.7525
9362,0.9957,0.0000,-0.0738,1.9487,1.6500,1.6279,0.9807,0.0000,0.3467,1.9442,1.6500,1.7540
9363,0.9971,0.0000,-0.0486,1.9491,1.6500,1.6354,1.0105,0.0000,0.3447,1.9531,1.6500,1.7534
9364,1.0185,0.0000,-0.0525,1.9556,1.6500,1.6342,1.0050,0.0000,0.3276,1.9515,1.6500,1.7483
9365,0.9808,0.0000,-0.0660,1.9442,1.6500,1.6302,0.9816,0.0000,0.3371,1.9445,1.6500,1.7511
9366,1.0031,0.0000,-0.0762,1.9509,1.6500,1.6271,0.9819,0.0000,0.3452,1.9446,1.6500,1.7536
9367,1.0075,0.0000,-0.0692,1.9522,1.6500,1.6292,1.0047,0.0000,0.3438,1.9514,1.6500,1.7531
9368,1.0072,0.0000,-0.0650,1.9522,1.6500,1.6305,0.9955,0.0000,0.3317,1.9487,1.6500,1.7495
9369,1.0144,0.0000,-0.0545,1.9543,1.6500,1.6337,0.9933,0.0000,0.3242,1.9480,1.6500,1.7473
9370,1.0198,0.0000,-0.0691,1.9559,1.6500,1.6293,1.0009,0.0000,0.3360,1.9503,1.6500,1.7508
9371,0.9945,0.0000,-0.0416,1.9483,1.6500,1.6375,1.0118,0.0000,0.3582,1.9535,1.6500,1.7575
9372,0.9826,0.0000,-0.0529,1.9448,1.6500,1.6341,1.0119,0.0000,0.3455,1.9536,1.6500,1.7536
9373,0.9973,0.0000,-0.0435,1.9492,1.6500,1.6369,0.9897,0.0000,0.3284,1.9469,1.6500,1.7485
9374,0.9829,0.0000,-0.0549,1.9449,1.6500,1.6335,1.0045,0.0000,0.3487,1.9514,1.6500,1.7546
9375,1.0137,0.0000,-0.0710,1.9541,1.6500,1.6287,0.9957,0.0000,0.3372,1.9487,1.6500,1.7512
9376,1.0056,0.0000,-0.0732,1.9517,1.6500,1.6280,0.9946,0.0000,0.3543,1.9484,1.6500,1.7563
9377,1.0187,0.0000,-0.0664,1.9556,1.6500,1.6301,0.9857,0.0000,0.3423,1.9457,1.6500,1.7527
9378,0.9817,0.0000,-0.0431,1.9445,1.6500,1.6371,1.0151,0.0000,0.3396,1.9545,1.6500,1.7519
9379,0.9987,0.0000,-0.0476,1.9496,1.6500,1.6357,1.0044,0.0000,0.3288,1.9513,1.6500,1.7486
9380,0.9940,0.0000,-0.0422,1.9482,1.6500,1.6373,0.9901,0.0000,0.3395,1.9470,1.6500,1.7519
9381,0.9994,0.0000,-0.0776,1.9498,1.6500,1.6267,0.9984,0.0000,0.3232,1.9495,1.6500,1.7470
9382,0.9972,0.0000,-0.0454,1.9492,1.6500,1.6364,0.9812,0.0000,0.3278,1.9444,1.6500,1.7483
9383,0.9866,0.0000,-0.0552,1.9460,1.6500,1.6334,0.9986,0.0000,0.3310,1.9496,1.6500,1.7493
9384,0.9894,0.0000,-0.0660,1.9468,1.6500,1.6302,1.0080,0.0000,0.3347,1.9524,1.6500,1.7504
9385,1.0186,0.0000,-0.0418,1.9556,1.6500,1.6375,1.0065,0.0000,0.3505,1.9519,1.6500,1.7551
9386,0.9975,0.0000,-0.0796,1.9492,1.6500,1.6261,0.9869,0.0000,0.3299,1.9461,1.6500,1.7490
9387,1.0113,0.0000,-0.0596,1.9534,1.6500,1.6321,0.9915,0.0000,0.3549,1.9475,1.6500,1.7565
9388,1.0198,0.0000,-0.0644,1.9559,1.6500,1.6307,1.0183,0.0000,0.3425,1.9555,1.6500,1.7527
9389,1.0198,0.0000,-0.0515,1.9559,1.6500,1.6346,0.9846,0.0000,0.3264,1.9454,1.6500,1.7479
9390,1.0027,0.0000,-0.0750,1.9508,1.6500,1.6275,0.9983,0.0000,0.3486,1.9495,1.6500,1.7546
9391,0.9875,0.0000,-0.0654,1.9462,1.6500,1.6304,0.9979,0.0000,0.3247,1.9494,1.6500,1.7474
9392,0.9952,0.0000,-0.0460,1.9486,1.6500,1.6362,0.9930,0.0000,0.3454,1.9479,1.6500,1.7536
9393,0.9859,0.0000,-0.0407,1.9458,1.6500,1.6378,0.9894,0.0000,0.3600,1.9468,1.6500,1.7580
9394,1.0195,0.0000,-0.0761,1.9558,1.6500,1.6272,1.0043,0.0000,0.3371,1.9513,1.6500,1.7511
9395,0.9858,0.0000,-0.0422,1.9457,1.6500,1.6373,0.9855,0.0000,0.3463,1.9457,1.6500,1.7539
9396,0.9848,0.0000,-0.0754,1.9454,1.6500,1.6274,0.9923,0.0000,0.3488,1.9477,1.6500,1.7547
9397,0.9938,0.0000,-0.0784,1.9481,1.6500,1.6265,1.0196,0.0000,0.3436,1.9559,1.6500,1.7531
9398,1.0152,0.0000,-0.0742,1.9545,1.6500,1.6277,1.0142,0.0000,0.3208,1.9543,1.6500,1.7462
9399,1.0154,0.0000,-0.0590,1.9546,1.6500,1.6323,1.0013,0.0000,0.3353,1.9504,1.6500,1.7506
9400,1.0150,0.0000,-0.0767,1.9545,1.6500,1.6270,0.9881,0.0000,0.3336,1.9464,1.6500,1.7501
9401,1.0034,0.0000,-0.0450,1.9510,1.6500,1.6365,0.9977,0.0000,0.3533,1.9493,1.6500,1.7560
9402,1.0041,0.0000,-0.0650,1.9512,1.6500,1.6305,0.9833,0.0000,0.3328,1.9450,1.6500,1.7498
9403,1.0158,0.0000,-0.0700,1.9547,1.6500,1.6290,0.9954,0.0000,0.3474,1.9486,1.6500,1.7542
9404,1.0193,0.0000,-0.0672,1.9558,1.6500,1.6298,1.0102,0.0000,0.3515,1.9530,1.6500,1.7555
9405,0.9971,0.0000,-0.0510,1.9491,1.6500,1.6347,0.9848,0.0000,0.3219,1.9454,1.6500,1.7466
9406,1.0104,0.0000,-0.0591,1.9531,1.6500,1.6323,1.0140,0.0000,0.3398,1.9542,1.6500,1.7519
9407,0.9848,0.0000,-0.0753,1.9454,1.6500,1.6274,0.9853,0.0000,0.3331,1.9456,1.6500,1.7499
9408,1.0011,0.0000,-0.0583,1.9503,1.6500,1.6325,0.9955,0.0000,0.3471,1.9487,1.6500,1.7541
9409,0.9870,0.0000,-0.0529,1.9461,1.6500,1.6341,0.9828,0.0000,0.3341,1.9448,1.6500,1.7502
9410,0.9852,0.0000,-0.0732,1.9456,1.6500,1.6280,0.9931,0.0000,0.3353,1.9479,1.6500,1.7506
9411,1.0191,0.0000,-0.0435,1.9557,1.6500,1.6369,1.0077,0.0000,0.3598,1.9523,1.6500,1.7579
9412,0.9847,0.0000,-0.0626,1.9454,1.6500,1.6312,1.0132,0.0000,0.3434,1.9539,1.6500,1.7530
9413,0.9861,0.0000,-0.0540,1.9458,1.6500,1.6338,1.0043,0.0000,0.3369,1.9513,1.6500,1.7511
9414,0.9819,0.0000,-0.0619,1.9446,1.6500,1.6314,1.0040,0.0000,0.3518,1.9512,1.6500,1.7556
9415,1.0167,0.0000,-0.0606,1.9550,1.6500,1.6318,1.0052,0.0000,0.3373,1.9516,1.6500,1.7512
9416,0.9898,0.0000,-0.0658,1.9469,1.6500,1.6303,0.9904,0.0000,0.3275,1.9471,1.6500,1.7483
